Year,NLF_COUNTY_CD,CRASH_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,CRASH_COUNT
2021,PER,Sideswipe - Passing,0,0,0,0,0,0
2021,PER,Train,0,0,0,0,0,0
2021,PER,Unknown,0,0,0,0,0,0
2021,PER,Falling From Or In Vehicle,0,0,0,0,0,0
2021,PER,Other Non-Vehicle,0,0,0,0,0,0
2021,PER,Motorized,0,0,0,0,6,2
2021,PER,Non-motorized,0,0,0,0,0,0
2021,POR,Rear End,0,0,0,0,0,0
2021,POR,Angle,0,0,0,0,0,0
2021,POR,Animal,0,0,0,0,0,0
2021,POR,Backing,0,0,0,0,0,0
2021,POR,Fixed Object,0,0,0,0,0,0
2021,POR,Head On,0,0,0,0,0,0
2021,POR,Left Turn,0,0,0,0,0,0
2021,POR,Other Non-Collision,0,0,0,0,0,0
2021,POR,Other Object,0,0,0,0,0,0
2021,POR,Overturning,0,0,0,0,0,0
2021,POR,Parked Vehicle,0,0,0,0,0,0
2021,POR,Pedalcycles,0,0,0,0,0,0
2021,POR,Pedestrian,0,0,0,0,0,0
2021,POR,Right Turn,0,0,0,0,0,0
2021,POR,Sideswipe - Meeting,0,0,0,0,0,0
2021,POR,Sideswipe - Passing,0,0,0,0,0,0
2021,POR,Train,0,0,0,0,0,0
2021,POR,Unknown,0,0,0,0,0,0
2021,POR,Falling From Or In Vehicle,0,0,0,0,0,0
2021,POR,Other Non-Vehicle,0,0,0,0,0,0
2021,POR,Motorized,0,0,0,0,0,0
2021,POR,Non-motorized,0,0,0,0,0,0
2021,WYA,Rear End,0,0,0,0,0,0
2021,WYA,Angle,0,0,0,0,0,0
2021,WYA,Animal,0,0,0,0,0,0
2021,WYA,Backing,0,0,0,0,0,0
2021,WYA,Fixed Object,0,0,0,0,0,0
2021,WYA,Head On,0,0,0,0,0,0
2021,WYA,Left Turn,0,0,0,0,0,0
2021,WYA,Other Non-Collision,0,0,0,0,0,0
2021,WYA,Other Object,0,0,0,0,0,0
2021,WYA,Overturning,0,0,0,0,0,0
2021,WYA,Parked Vehicle,0,0,0,0,0,0
2021,WYA,Pedalcycles,0,0,0,0,0,0
2021,WYA,Pedestrian,0,0,0,0,0,0
2021,WYA,Right Turn,0,0,0,0,0,0
2021,WYA,Sideswipe - Meeting,0,0,0,0,0,0
2021,WYA,Sideswipe - Passing,0,0,0,0,0,0
2021,WYA,Train,0,0,0,0,0,0
2021,WYA,Unknown,0,0,0,0,0,0
2021,WYA,Falling From Or In Vehicle,0,0,0,0,0,0
2021,WYA,Other Non-Vehicle,0,0,0,0,0,0
2021,WYA,Motorized,0,0,0,0,0,0
2021,WYA,Non-motorized,0,0,0,0,0,0
2021,SUM,Rear End,0,0,0,0,0,0
2021,SUM,Angle,0,0,0,0,2,1
2021,SUM,Animal,0,0,0,0,0,0
2021,SUM,Backing,0,0,0,0,0,0
2021,SUM,Fixed Object,0,0,0,0,0,0
2021,SUM,Head On,0,0,0,0,0,0
2021,SUM,Left Turn,0,0,0,0,0,0
2021,SUM,Other Non-Collision,0,0,0,0,0,0
2021,SUM,Other Object,0,0,0,0,0,0
2021,SUM,Overturning,0,0,0,0,0,0
2021,SUM,Parked Vehicle,0,0,0,0,0,0
2021,SUM,Pedalcycles,0,0,0,0,0,0
2021,SUM,Pedestrian,0,0,0,0,0,0
2021,SUM,Right Turn,0,0,0,0,0,0
2021,SUM,Sideswipe - Meeting,0,0,0,0,0,0
2021,SUM,Sideswipe - Passing,0,0,0,0,0,0
2021,SUM,Train,0,0,0,0,0,0
2021,SUM,Unknown,0,0,0,0,0,0
2021,SUM,Falling From Or In Vehicle,0,0,0,0,0,0
2021,SUM,Other Non-Vehicle,0,0,0,0,0,0
2021,SUM,Motorized,0,0,0,0,2,1
2021,SUM,Non-motorized,0,0,0,0,0,0
2022,CRA,Rear End,0,0,0,0,0,0
2022,CRA,Angle,0,0,0,0,0,0
2022,CRA,Animal,0,0,0,0,0,0
2022,CRA,Backing,0,0,0,0,0,0
2022,CRA,Fixed Object,0,0,0,0,1,1
2022,CRA,Head On,0,0,0,0,0,0
2022,CRA,Left Turn,0,0,0,0,0,0
2022,CRA,Other Non-Collision,0,0,0,0,0,0
2022,CRA,Other Object,0,0,0,0,0,0
2022,CRA,Overturning,0,0,0,0,0,0
2022,CRA,Parked Vehicle,0,0,0,0,0,0
2022,CRA,Pedalcycles,0,0,0,0,0,0
2022,CRA,Pedestrian,0,0,0,0,0,0
2022,CRA,Right Turn,0,0,0,0,0,0
2022,CRA,Sideswipe - Meeting,0,0,0,0,0,0
2022,CRA,Sideswipe - Passing,0,0,0,0,0,0
2022,CRA,Train,0,0,0,0,0,0
2022,CRA,Unknown,0,0,0,0,0,0
2022,CRA,Falling From Or In Vehicle,0,0,0,0,0,0
2022,CRA,Other Non-Vehicle,0,0,0,0,0,0
2022,CRA,Motorized,0,0,0,0,1,1
2022,CRA,Non-motorized,0,0,0,0,0,0
2022,DEL,Rear End,2,9,176,260,2310,925
2022,DEL,Angle,2,28,171,163,1032,479
2022,DEL,Animal,0,2,15,19,458,345
2022,DEL,Backing,0,0,0,4,223,122
2022,DEL,Fixed Object,8,25,83,60,541,542
2022,DEL,Head On,1,12,57,20,130,76
2022,DEL,Left Turn,0,15,88,69,520,244
2022,DEL,Other Non-Collision,0,1,2,0,72,59
2022,DEL,Other Object,0,0,0,1,20,17
2022,DEL,Overturning,0,2,19,4,16,33
2022,DEL,Parked Vehicle,0,1,8,10,148,134
2022,DEL,Pedalcycles,0,3,3,2,13,11
2022,DEL,Pedestrian,1,5,21,5,36,30
2022,DEL,Right Turn,0,0,14,12,258,102
2022,DEL,Sideswipe - Meeting,0,0,0,0,10,2
2022,DEL,Sideswipe - Passing,3,4,49,60,1097,417
2022,DEL,Train,0,0,0,0,0,0
2022,DEL,Unknown,0,0,0,0,26,19
2022,DEL,Falling From Or In Vehicle,0,0,0,0,0,0
2022,DEL,Other Non-Vehicle,0,0,0,0,0,0
2022,DEL,Motorized,16,99,682,682,6861,3516
2022,DEL,Non-motorized,1,8,24,7,49,41
2022,FAI,Rear End,0,6,87,99,1555,613
2022,FAI,Angle,2,14,152,81,881,404
2022,FAI,Animal,0,2,14,5,152,136
2022,FAI,Backing,1,0,4,3,296,168
2022,FAI,Fixed Object,5,17,85,37,399,427
2022,FAI,Head On,1,8,28,15,128,64
2022,FAI,Left Turn,0,5,62,41,374,175
2022,FAI,Other Non-Collision,0,1,8,4,41,47
2022,FAI,Other Object,0,0,0,0,10,6
2022,FAI,Overturning,1,7,20,3,13,35
2022,FAI,Parked Vehicle,0,1,23,10,150,135
2022,FAI,Pedalcycles,0,3,3,1,19,13
2022,FAI,Pedestrian,0,6,15,6,37,26
2022,FAI,Right Turn,1,0,14,4,231,92
2022,FAI,Sideswipe - Meeting,0,0,0,1,4,2
2022,FAI,Sideswipe - Passing,1,6,27,24,725,307
2022,FAI,Train,0,0,0,0,0,0
2022,FAI,Unknown,0,1,0,1,10,8
2022,FAI,Falling From Or In Vehicle,0,0,0,0,0,0
2022,FAI,Other Non-Vehicle,0,0,0,0,0,0
2022,FAI,Motorized,12,68,524,328,4969,2619
2022,FAI,Non-motorized,0,9,18,7,56,39
2022,FRA,Rear End,5,60,1214,1303,13580,5290
2022,FRA,Angle,17,129,1376,1101,8642,3833
2022,FRA,Animal,1,0,17,10,218,188
2022,FRA,Backing,0,2,16,33,1398,771
2022,FRA,Fixed Object,37,125,537,357,2545,2873
2022,FRA,Head On,6,65,333,151,969,512
2022,FRA,Left Turn,11,55,630,451,3677,1668
2022,FRA,Other Non-Collision,1,9,54,29,264,260
2022,FRA,Other Object,1,1,11,5,82,78
2022,FRA,Overturning,3,15,53,20,36,97
2022,FRA,Parked Vehicle,2,15,159,112,2099,1712
2022,FRA,Pedalcycles,1,16,83,26,191,130
2022,FRA,Pedestrian,35,88,259,104,613,468
2022,FRA,Right Turn,0,10,142,135,1800,747
2022,FRA,Sideswipe - Meeting,0,0,0,2,41,15
2022,FRA,Sideswipe - Passing,5,52,606,491,9361,3873
2022,FRA,Train,0,0,0,1,1,1
2022,FRA,Unknown,0,2,14,9,151,120
2022,FRA,Falling From Or In Vehicle,0,0,0,0,0,0
2022,FRA,Other Non-Vehicle,0,0,0,0,0,0
2022,FRA,Motorized,89,540,5162,4210,44864,22038
2022,FRA,Non-motorized,36,104,342,130,804,598
2022,HAN,Rear End,0,0,0,0,0,0
2022,HAN,Angle,0,0,0,0,0,0
2022,HAN,Animal,0,0,0,0,0,0
2022,HAN,Backing,0,0,0,0,0,0
2022,HAN,Fixed Object,0,0,0,0,0,0
2022,HAN,Head On,0,0,0,0,0,0
2022,HAN,Left Turn,0,0,0,0,0,0
2022,HAN,Other Non-Collision,0,0,0,0,0,0
2022,HAN,Other Object,0,0,0,0,0,0
2022,HAN,Overturning,0,0,0,0,0,0
2022,HAN,Parked Vehicle,0,0,0,0,0,0
2022,HAN,Pedalcycles,0,0,0,0,0,0
2022,HAN,Pedestrian,0,0,0,0,0,0
2022,HAN,Right Turn,0,0,0,0,0,0
2022,HAN,Sideswipe - Meeting,0,0,0,0,0,0
2022,HAN,Sideswipe - Passing,0,0,0,0,0,0
2022,HAN,Train,0,0,0,0,0,0
2022,HAN,Unknown,0,0,0,0,0,0
2022,HAN,Falling From Or In Vehicle,0,0,0,0,0,0
2022,HAN,Other Non-Vehicle,0,0,0,0,0,0
2022,HAN,Motorized,0,0,0,0,0,0
2022,HAN,Non-motorized,0,0,0,0,0,0
2022,KNO,Rear End,0,2,25,31,438,173
2022,KNO,Angle,4,13,39,35,384,164
2022,KNO,Animal,0,2,9,0,220,157
2022,KNO,Backing,0,0,2,0,119,54
2022,KNO,Fixed Object,2,12,66,21,250,283
2022,KNO,Head On,3,7,14,15,60,29
2022,KNO,Left Turn,0,4,13,8,162,67
2022,KNO,Other Non-Collision,0,0,1,0,11,8
2022,KNO,Other Object,0,0,1,0,11,6
2022,KNO,Overturning,0,1,11,1,17,21
2022,KNO,Parked Vehicle,0,0,1,4,37,34
2022,KNO,Pedalcycles,0,1,1,0,4,3
2022,KNO,Pedestrian,0,0,1,0,1,1
2022,KNO,Right Turn,0,0,0,1,42,16
2022,KNO,Sideswipe - Meeting,0,0,0,0,0,0
2022,KNO,Sideswipe - Passing,1,3,9,8,228,83
2022,KNO,Train,0,0,0,0,0,0
2022,KNO,Unknown,0,0,0,0,2,2
2022,KNO,Falling From Or In Vehicle,0,0,0,0,0,0
2022,KNO,Other Non-Vehicle,0,0,0,0,0,0
2022,KNO,Motorized,10,44,191,124,1981,1097
2022,KNO,Non-motorized,0,1,2,0,5,4
2022,LIC,Rear End,0,8,132,126,1821,733
2022,LIC,Angle,5,44,167,122,914,453
2022,LIC,Animal,0,2,14,12,395,299
2022,LIC,Backing,0,1,2,6,234,121
2022,LIC,Fixed Object,5,56,153,94,743,753
2022,LIC,Head On,2,5,33,17,131,71
2022,LIC,Left Turn,2,13,33,38,423,190
2022,LIC,Other Non-Collision,0,3,13,3,67,68
2022,LIC,Other Object,0,0,3,2,35,28
2022,LIC,Overturning,0,4,17,1,13,30
2022,LIC,Parked Vehicle,0,2,13,8,132,133
2022,LIC,Pedalcycles,0,8,6,1,16,13
2022,LIC,Pedestrian,2,8,11,8,40,27
2022,LIC,Right Turn,0,2,16,12,228,95
2022,LIC,Sideswipe - Meeting,0,0,0,0,31,2
2022,LIC,Sideswipe - Passing,1,13,68,35,1000,430
2022,LIC,Train,0,0,0,0,0,0
2022,LIC,Unknown,0,1,0,1,20,14
2022,LIC,Falling From Or In Vehicle,0,0,0,0,0,0
2022,LIC,Other Non-Vehicle,0,0,0,0,3,1
2022,LIC,Motorized,15,154,664,477,6190,3421
2022,LIC,Non-motorized,2,16,17,9,56,40
2022,MAD,Rear End,2,8,36,29,362,142
2022,MAD,Angle,5,14,57,37,265,115
2022,MAD,Animal,0,0,10,7,124,94
2022,MAD,Backing,0,0,0,0,61,36
2022,MAD,Fixed Object,1,21,43,32,252,264
2022,MAD,Head On,4,3,16,6,31,25
2022,MAD,Left Turn,0,4,14,9,85,41
2022,MAD,Other Non-Collision,0,1,2,3,47,36
2022,MAD,Other Object,0,0,1,0,23,17
2022,MAD,Overturning,0,1,7,4,13,16
2022,MAD,Parked Vehicle,0,1,2,1,27,27
2022,MAD,Pedalcycles,0,1,1,0,2,2
2022,MAD,Pedestrian,1,1,3,2,9,7
2022,MAD,Right Turn,0,1,2,2,39,16
2022,MAD,Sideswipe - Meeting,0,0,0,0,9,4
2022,MAD,Sideswipe - Passing,0,5,17,16,362,157
2022,MAD,Train,0,0,0,0,0,0
2022,MAD,Unknown,0,0,3,0,24,16
2022,MAD,Falling From Or In Vehicle,0,0,0,0,0,0
2022,MAD,Other Non-Vehicle,0,0,0,0,0,0
2022,MAD,Motorized,12,59,210,146,1724,1006
2022,MAD,Non-motorized,1,2,4,2,11,9
2022,MAR,Rear End,0,2,67,66,716,240
2022,MAR,Angle,0,6,102,53,425,209
2022,MAR,Animal,0,1,10,12,334,253
2022,MAR,Backing,0,0,2,0,162,77
2022,MAR,Fixed Object,8,13,51,12,264,260
2022,MAR,Head On,0,2,16,7,45,26
2022,MAR,Left Turn,0,3,27,14,205,81
2022,MAR,Other Non-Collision,0,0,4,3,54,52
2022,MAR,Other Object,0,0,0,0,14,9
2022,MAR,Overturning,0,0,4,1,8,11
2022,MAR,Parked Vehicle,1,1,5,5,89,79
2022,MAR,Pedalcycles,0,1,7,0,17,11
2022,MAR,Pedestrian,1,7,10,3,22,20
2022,MAR,Right Turn,0,0,7,3,102,40
2022,MAR,Sideswipe - Meeting,0,0,0,0,0,0
2022,MAR,Sideswipe - Passing,0,6,31,21,470,195
2022,MAR,Train,0,0,2,0,2,2
2022,MAR,Unknown,0,0,0,0,20,14
2022,MAR,Falling From Or In Vehicle,0,0,0,0,0,0
2022,MAR,Other Non-Vehicle,0,0,0,0,0,0
2022,MAR,Motorized,9,34,328,197,2910,1548
2022,MAR,Non-motorized,1,8,17,3,39,31
2022,MRW,Rear End,3,1,24,16,264,104
2022,MRW,Angle,1,11,54,18,152,80
2022,MRW,Animal,0,1,3,2,234,170
2022,MRW,Backing,0,0,0,0,56,16
2022,MRW,Fixed Object,4,10,63,23,280,275
2022,MRW,Head On,1,1,13,2,47,21
2022,MRW,Left Turn,0,0,12,1,105,39
2022,MRW,Other Non-Collision,0,0,1,0,43,28
2022,MRW,Other Object,0,0,0,1,7,6
2022,MRW,Overturning,0,3,6,3,9,13
2022,MRW,Parked Vehicle,1,0,0,0,12,9
2022,MRW,Pedalcycles,0,0,2,0,4,2
2022,MRW,Pedestrian,0,2,4,1,4,4
2022,MRW,Right Turn,0,0,8,1,17,9
2022,MRW,Sideswipe - Meeting,0,0,0,0,3,1
2022,MRW,Sideswipe - Passing,0,2,24,8,245,89
2022,MRW,Train,0,0,0,0,0,0
2022,MRW,Unknown,0,0,0,0,11,9
2022,MRW,Falling From Or In Vehicle,0,0,0,0,0,0
2022,MRW,Other Non-Vehicle,0,0,0,0,0,0
2022,MRW,Motorized,10,29,208,75,1485,869
2022,MRW,Non-motorized,0,2,6,1,8,6
2022,PIC,Rear End,1,5,76,57,541,240
2022,PIC,Angle,2,21,75,56,319,174
2022,PIC,Animal,0,3,1,4,197,153
2022,PIC,Backing,0,0,1,2,77,43
2022,PIC,Fixed Object,6,17,55,32,242,278
2022,PIC,Head On,0,1,22,2,39,24
2022,PIC,Left Turn,0,2,27,9,201,76
2022,PIC,Other Non-Collision,0,7,10,8,52,55
2022,PIC,Other Object,0,0,0,0,5,3
2022,PIC,Overturning,0,2,8,1,8,18
2022,PIC,Parked Vehicle,0,4,2,5,51,46
2022,PIC,Pedalcycles,0,0,0,0,0,0
2022,PIC,Pedestrian,0,4,8,2,13,12
2022,PIC,Right Turn,0,0,5,4,80,32
2022,PIC,Sideswipe - Meeting,0,0,0,0,0,0
2022,PIC,Sideswipe - Passing,0,1,14,9,304,125
2022,PIC,Train,0,0,0,0,0,0
2022,PIC,Unknown,0,0,0,0,7,7
2022,PIC,Falling From Or In Vehicle,0,0,0,0,0,0
2022,PIC,Other Non-Vehicle,0,0,0,0,0,0
2022,PIC,Motorized,9,63,296,189,2123,1274
2022,PIC,Non-motorized,0,4,8,2,13,12
2022,RIC,Rear End,0,0,0,0,0,0
2022,RIC,Angle,0,0,0,0,0,0
2022,RIC,Animal,0,0,0,0,0,0
2022,RIC,Backing,0,0,0,0,0,0
2022,RIC,Fixed Object,0,0,0,0,0,0
2022,RIC,Head On,0,0,0,0,0,0
2022,RIC,Left Turn,0,0,0,0,0,0
2022,RIC,Other Non-Collision,0,0,0,0,0,0
2022,RIC,Other Object,0,0,0,0,0,0
2022,RIC,Overturning,0,0,0,0,0,0
2022,RIC,Parked Vehicle,0,0,0,0,0,0
2022,RIC,Pedalcycles,0,0,0,0,0,0
2022,RIC,Pedestrian,0,0,0,0,0,0
2022,RIC,Right Turn,0,0,0,0,0,0
2022,RIC,Sideswipe - Meeting,0,0,0,0,0,0
2022,RIC,Sideswipe - Passing,0,0,0,0,0,0
2022,RIC,Train,0,0,0,0,0,0
2022,RIC,Unknown,0,0,0,0,0,0
2022,RIC,Falling From Or In Vehicle,0,0,0,0,0,0
2022,RIC,Other Non-Vehicle,0,0,0,0,0,0
2022,RIC,Motorized,0,0,0,0,0,0
2022,RIC,Non-motorized,0,0,0,0,0,0
2022,ROS,Rear End,0,0,0,0,0,0
2022,ROS,Angle,0,0,0,0,2,1
2022,ROS,Animal,0,0,0,0,1,1
2022,ROS,Backing,0,0,0,0,0,0
2022,ROS,Fixed Object,0,0,0,0,1,1
2022,ROS,Head On,0,0,0,0,0,0
2022,ROS,Left Turn,0,0,0,0,0,0
2022,ROS,Other Non-Collision,0,0,0,0,0,0
2022,ROS,Other Object,0,0,0,0,0,0
2022,ROS,Overturning,0,0,0,0,0,0
2022,ROS,Parked Vehicle,0,0,0,0,0,0
2022,ROS,Pedalcycles,0,0,0,0,0,0
2022,ROS,Pedestrian,0,0,0,0,0,0
2022,ROS,Right Turn,0,0,0,0,0,0
2022,ROS,Sideswipe - Meeting,0,0,0,0,0,0
2022,ROS,Sideswipe - Passing,0,0,0,0,0,0
2022,ROS,Train,0,0,0,0,0,0
2022,ROS,Unknown,0,0,0,0,0,0
2022,ROS,Falling From Or In Vehicle,0,0,0,0,0,0
2022,ROS,Other Non-Vehicle,0,0,0,0,0,0
2022,ROS,Motorized,0,0,0,0,4,3
2022,ROS,Non-motorized,0,0,0,0,0,0
2022,UNI,Rear End,1,3,40,75,710,283
2022,UNI,Angle,2,15,46,42,333,154
2022,UNI,Animal,0,1,9,6,374,274
2022,UNI,Backing,0,0,0,2,106,47
2022,UNI,Fixed Object,2,12,46,30,222,255
2022,UNI,Head On,0,4,5,7,39,20
2022,UNI,Left Turn,1,5,13,17,124,57
2022,UNI,Other Non-Collision,0,3,4,2,24,28
2022,UNI,Other Object,0,0,0,0,10,8
2022,UNI,Overturning,0,1,10,3,8,19
2022,UNI,Parked Vehicle,0,1,4,8,50,45
2022,UNI,Pedalcycles,0,1,0,2,9,5
2022,UNI,Pedestrian,1,1,3,2,8,6
2022,UNI,Right Turn,0,1,1,0,79,31
2022,UNI,Sideswipe - Meeting,0,0,0,0,0,0
2022,UNI,Sideswipe - Passing,0,4,17,19,364,155
2022,UNI,Train,0,0,0,0,1,1
2022,UNI,Unknown,0,0,2,1,17,11
2022,UNI,Falling From Or In Vehicle,0,0,0,0,0,0
2022,UNI,Other Non-Vehicle,0,0,0,0,0,0
2022,UNI,Motorized,6,50,197,212,2461,1388
2022,UNI,Non-motorized,1,2,3,4,17,11
2022,HAR,Rear End,0,0,0,0,0,0
2022,HAR,Angle,0,0,0,0,0,0
2022,HAR,Animal,0,0,0,0,0,0
2022,HAR,Backing,0,0,0,0,0,0
2022,HAR,Fixed Object,0,0,0,0,0,0
2022,HAR,Head On,0,0,0,0,0,0
2022,HAR,Left Turn,0,0,0,0,0,0
2022,HAR,Other Non-Collision,0,0,0,0,0,0
2022,HAR,Other Object,0,0,0,0,0,0
2022,HAR,Overturning,0,0,0,0,0,0
2022,HAR,Parked Vehicle,0,0,0,0,0,0
2022,HAR,Pedalcycles,0,0,0,0,0,0
2022,HAR,Pedestrian,0,0,0,0,0,0
2022,HAR,Right Turn,0,0,0,0,0,0
2022,HAR,Sideswipe - Meeting,0,0,0,0,0,0
2022,HAR,Sideswipe - Passing,0,0,0,0,0,0
2022,HAR,Train,0,0,0,0,0,0
2022,HAR,Unknown,0,0,0,0,0,0
2022,HAR,Falling From Or In Vehicle,0,0,0,0,0,0
2022,HAR,Other Non-Vehicle,0,0,0,0,0,0
2022,HAR,Motorized,0,0,0,0,0,0
2022,HAR,Non-motorized,0,0,0,0,0,0
2022,MOT,Rear End,0,0,0,0,0,0
2022,MOT,Angle,0,0,0,0,0,0
2022,MOT,Animal,0,0,0,0,0,0
2022,MOT,Backing,0,0,0,0,0,0
2022,MOT,Fixed Object,0,0,0,0,0,0
2022,MOT,Head On,0,0,0,0,0,0
2022,MOT,Left Turn,0,0,0,0,0,0
2022,MOT,Other Non-Collision,0,0,0,0,0,0
2022,MOT,Other Object,0,0,0,0,0,0
2022,MOT,Overturning,0,0,0,0,0,0
2022,MOT,Parked Vehicle,0,0,0,0,0,0
2022,MOT,Pedalcycles,0,0,0,0,0,0
2022,MOT,Pedestrian,0,0,0,0,0,0
2022,MOT,Right Turn,0,0,0,0,0,0
2022,MOT,Sideswipe - Meeting,0,0,0,0,0,0
2022,MOT,Sideswipe - Passing,0,0,0,0,0,0
2022,MOT,Train,0,0,0,0,0,0
2022,MOT,Unknown,0,0,0,0,0,0
2022,MOT,Falling From Or In Vehicle,0,0,0,0,0,0
2022,MOT,Other Non-Vehicle,0,0,0,0,0,0
2022,MOT,Motorized,0,0,0,0,0,0
2022,MOT,Non-motorized,0,0,0,0,0,0
2022,PER,Rear End,0,0,0,0,0,0
2022,PER,Angle,0,0,0,0,0,0
2022,PER,Animal,0,0,0,0,0,0
2022,PER,Backing,0,0,0,0,0,0
2022,PER,Fixed Object,0,0,0,0,0,0
2022,PER,Head On,0,0,0,0,0,0
2022,PER,Left Turn,0,0,0,0,0,0
2022,PER,Other Non-Collision,0,0,0,0,0,0
2022,PER,Other Object,0,0,0,0,0,0
2022,PER,Overturning,0,0,0,0,0,0
2022,PER,Parked Vehicle,0,0,1,0,0,1
2022,PER,Pedalcycles,0,0,0,0,0,0
2022,PER,Pedestrian,0,0,0,0,0,0
2022,PER,Right Turn,0,0,0,0,0,0
2022,PER,Sideswipe - Meeting,0,0,0,0,0,0
2022,PER,Sideswipe - Passing,0,0,0,0,0,0
2022,PER,Train,0,0,0,0,0,0
2022,PER,Unknown,0,0,0,0,0,0
2022,PER,Falling From Or In Vehicle,0,0,0,0,0,0
2022,PER,Other Non-Vehicle,0,0,0,0,0,0
2022,PER,Motorized,0,0,1,0,0,1
2022,PER,Non-motorized,0,0,0,0,0,0
2022,POR,Rear End,0,0,0,0,0,0
2022,POR,Angle,0,0,0,0,0,0
2022,POR,Animal,0,0,0,0,0,0
2022,POR,Backing,0,0,0,0,0,0
2022,POR,Fixed Object,0,0,0,0,0,0
2022,POR,Head On,0,0,0,0,0,0
2022,POR,Left Turn,0,0,0,0,0,0
2022,POR,Other Non-Collision,0,0,0,0,0,0
2022,POR,Other Object,0,0,0,0,0,0
2022,POR,Overturning,0,0,0,0,0,0
2022,POR,Parked Vehicle,0,0,0,0,0,0
2022,POR,Pedalcycles,0,0,0,0,0,0
2022,POR,Pedestrian,0,0,0,0,0,0
2022,POR,Right Turn,0,0,0,0,0,0
2022,POR,Sideswipe - Meeting,0,0,0,0,0,0
2022,POR,Sideswipe - Passing,0,0,0,0,0,0
2022,POR,Train,0,0,0,0,0,0
2022,POR,Unknown,0,0,0,0,0,0
2022,POR,Falling From Or In Vehicle,0,0,0,0,0,0
2022,POR,Other Non-Vehicle,0,0,0,0,0,0
2022,POR,Motorized,0,0,0,0,0,0
2022,POR,Non-motorized,0,0,0,0,0,0
2022,WYA,Rear End,0,0,0,0,0,0
2022,WYA,Angle,0,0,0,0,0,0
2022,WYA,Animal,0,0,0,0,0,0
2022,WYA,Backing,0,0,0,0,0,0
2022,WYA,Fixed Object,0,0,0,0,0,0
2022,WYA,Head On,0,0,0,0,0,0
2022,WYA,Left Turn,0,0,0,0,0,0
2022,WYA,Other Non-Collision,0,0,0,0,0,0
2022,WYA,Other Object,0,0,0,0,0,0
2022,WYA,Overturning,0,0,0,0,0,0
2022,WYA,Parked Vehicle,0,0,0,0,0,0
2022,WYA,Pedalcycles,0,0,0,0,0,0
2022,WYA,Pedestrian,0,0,0,0,0,0
2022,WYA,Right Turn,0,0,0,0,0,0
2022,WYA,Sideswipe - Meeting,0,0,0,0,0,0
2022,WYA,Sideswipe - Passing,0,0,0,0,0,0
2022,WYA,Train,0,0,0,0,0,0
2022,WYA,Unknown,0,0,0,0,0,0
2022,WYA,Falling From Or In Vehicle,0,0,0,0,0,0
2022,WYA,Other Non-Vehicle,0,0,0,0,0,0
2022,WYA,Motorized,0,0,0,0,0,0
2022,WYA,Non-motorized,0,0,0,0,0,0
2022,SUM,Rear End,0,0,0,0,0,0
2022,SUM,Angle,0,0,0,0,0,0
2022,SUM,Animal,0,0,0,0,0,0
2022,SUM,Backing,0,0,0,0,0,0
2022,SUM,Fixed Object,0,0,0,0,0,0
2022,SUM,Head On,0,0,0,0,0,0
2022,SUM,Left Turn,0,0,0,0,0,0
2022,SUM,Other Non-Collision,0,0,0,0,0,0
2022,SUM,Other Object,0,0,0,0,0,0
2022,SUM,Overturning,0,0,0,0,0,0
2022,SUM,Parked Vehicle,0,0,0,0,0,0
2022,SUM,Pedalcycles,0,0,0,0,0,0
2022,SUM,Pedestrian,0,0,0,0,0,0
2022,SUM,Right Turn,0,0,0,0,0,0
2022,SUM,Sideswipe - Meeting,0,0,0,0,0,0
2022,SUM,Sideswipe - Passing,0,0,0,0,0,0
2022,SUM,Train,0,0,0,0,0,0
2022,SUM,Unknown,0,0,0,0,0,0
2022,SUM,Falling From Or In Vehicle,0,0,0,0,0,0
2022,SUM,Other Non-Vehicle,0,0,0,0,0,0
2022,SUM,Motorized,0,0,0,0,0,0
2022,SUM,Non-motorized,0,0,0,0,0,0
2023,CRA,Rear End,0,0,0,0,0,0
2023,CRA,Angle,0,0,0,0,0,0
2023,CRA,Animal,0,0,0,0,0,0
2023,CRA,Backing,0,0,0,0,0,0
2023,CRA,Fixed Object,0,0,0,0,1,1
2023,CRA,Head On,0,0,0,0,0,0
2023,CRA,Left Turn,0,0,0,0,0,0
2023,CRA,Other Non-Collision,0,0,0,0,0,0
2023,CRA,Other Object,0,0,0,0,0,0
2023,CRA,Overturning,0,0,0,0,0,0
2023,CRA,Parked Vehicle,0,0,0,0,0,0
2023,CRA,Pedalcycles,0,0,0,0,0,0
2023,CRA,Pedestrian,0,0,0,0,0,0
2023,CRA,Right Turn,0,0,0,0,0,0
2023,CRA,Sideswipe - Meeting,0,0,0,0,0,0
2023,CRA,Sideswipe - Passing,0,0,0,0,0,0
2023,CRA,Train,0,0,0,0,0,0
2023,CRA,Unknown,0,0,0,0,0,0
2023,CRA,Falling From Or In Vehicle,0,0,0,0,0,0
2023,CRA,Other Non-Vehicle,0,0,0,0,0,0
2023,CRA,Motorized,0,0,0,0,1,1
2023,CRA,Non-motorized,0,0,0,0,0,0
2023,DEL,Rear End,1,8,152,288,2559,1000
2023,DEL,Angle,1,34,190,131,1078,491
2023,DEL,Animal,0,1,21,17,394,298
